	subject	object	local_mi
665	TWMET_00003	TWMET_00785	640
666	TWMET_00003	TWMET_00802	62
667	TWMET_00003	TWMET_00836	24
668	TWMET_00003	TWMET_00844	7104
669	TWMET_00003	TWMET_00856	36946
670	TWMET_00003	TWMET_00869	280
671	TWMET_00003	TWMET_00872	912
672	TWMET_00003	TWMET_00909	182
673	TWMET_00003	TWMET_00917	2132
674	TWMET_00003	TWMET_00941	474
675	TWMET_00003	TWMET_00997	65
676	TWMET_00003	TWMET_01025	459
677	TWMET_00003	TWMET_01153	4425
678	TWMET_00003	TWMET_01173	53
679	TWMET_00003	TWMET_01208	225
680	TWMET_00003	TWMET_01235	198
681	TWMET_00004	TWMET_00002	1151668
682	TWMET_00004	TWMET_00005	2414
683	TWMET_00004	TWMET_00008	1461
684	TWMET_00004	TWMET_00010	12813
685	TWMET_00004	TWMET_00012	723
686	TWMET_00004	TWMET_00014	921
687	TWMET_00004	TWMET_00017	534424
688	TWMET_00004	TWMET_00019	997
689	TWMET_00004	TWMET_00021	336204
690	TWMET_00004	TWMET_00023	10076
691	TWMET_00004	TWMET_00026	785
692	TWMET_00004	TWMET_00028	826
693	TWMET_00004	TWMET_00031	714
694	TWMET_00004	TWMET_00033	613
695	TWMET_00004	TWMET_00035	4098
696	TWMET_00004	TWMET_00039	12006
697	TWMET_00004	TWMET_00041	4580
698	TWMET_00004	TWMET_00045	3474
699	TWMET_00004	TWMET_00048	104454
700	TWMET_00004	TWMET_00051	3110
701	TWMET_00004	TWMET_00057	17540
702	TWMET_00004	TWMET_00060	562
703	TWMET_00004	TWMET_00062	1834
704	TWMET_00004	TWMET_00077	3633
705	TWMET_00004	TWMET_00079	1728
706	TWMET_00004	TWMET_00087	819082
707	TWMET_00004	TWMET_00090	1808
708	TWMET_00004	TWMET_00096	307
709	TWMET_00004	TWMET_00101	188
710	TWMET_00004	TWMET_00104	25500
711	TWMET_00004	TWMET_00119	3510
712	TWMET_00004	TWMET_00121	1588
713	TWMET_00004	TWMET_00126	1161540
714	TWMET_00004	TWMET_00129	1408
715	TWMET_00004	TWMET_00144	3126195
716	TWMET_00004	TWMET_00148	1012
717	TWMET_00004	TWMET_00156	17504
718	TWMET_00004	TWMET_00176	265
719	TWMET_00004	TWMET_00181	629503
720	TWMET_00004	TWMET_00184	10485
721	TWMET_00004	TWMET_00188	2538
722	TWMET_00004	TWMET_00191	3160
723	TWMET_00004	TWMET_00193	257
724	TWMET_00004	TWMET_00205	28101
725	TWMET_00004	TWMET_00211	3129
726	TWMET_00004	TWMET_00217	1142
727	TWMET_00004	TWMET_00219	75
728	TWMET_00004	TWMET_00225	902
729	TWMET_00004	TWMET_00230	54702
730	TWMET_00004	TWMET_00233	96002
731	TWMET_00004	TWMET_00240	220
732	TWMET_00004	TWMET_00245	130
733	TWMET_00004	TWMET_00249	980573
734	TWMET_00004	TWMET_00254	1713
735	TWMET_00004	TWMET_00264	548336
736	TWMET_00004	TWMET_00268	1284
737	TWMET_00004	TWMET_00272	984
738	TWMET_00004	TWMET_00275	644
739	TWMET_00004	TWMET_00316	11
740	TWMET_00004	TWMET_00353	120
741	TWMET_00004	TWMET_00376	609
742	TWMET_00004	TWMET_00386	551465
743	TWMET_00004	TWMET_00400	1068
744	TWMET_00004	TWMET_00408	2380
745	TWMET_00004	TWMET_00411	16518
746	TWMET_00004	TWMET_00441	1135
747	TWMET_00004	TWMET_00451	3558
748	TWMET_00004	TWMET_00467	5088
749	TWMET_00004	TWMET_00485	723
750	TWMET_00004	TWMET_00497	396126
751	TWMET_00004	TWMET_00507	212
752	TWMET_00004	TWMET_00533	25760
753	TWMET_00004	TWMET_00536	6041
754	TWMET_00004	TWMET_00550	418300
755	TWMET_00004	TWMET_00554	210
756	TWMET_00004	TWMET_00564	3524
757	TWMET_00004	TWMET_00577	232
758	TWMET_00004	TWMET_00585	288
759	TWMET_00004	TWMET_00720	40
760	TWMET_00004	TWMET_00772	12
761	TWMET_00004	TWMET_00799	52
762	TWMET_00004	TWMET_00805	516
763	TWMET_00004	TWMET_00829	14
764	TWMET_00004	TWMET_00847	1056
765	TWMET_00004	TWMET_00850	309
766	TWMET_00004	TWMET_00867	1134
767	TWMET_00004	TWMET_00870	1351
768	TWMET_00004	TWMET_00910	4158
769	TWMET_00004	TWMET_00931	388
770	TWMET_00004	TWMET_00940	999
771	TWMET_00004	TWMET_00991	65
772	TWMET_00004	TWMET_01000	34
773	TWMET_00004	TWMET_01030	639000
774	TWMET_00004	TWMET_01151	1647
775	TWMET_00004	TWMET_01158	336
776	TWMET_00004	TWMET_01200	64
777	TWMET_00005	TWMET_00001	3878
778	TWMET_00005	TWMET_00003	19956
779	TWMET_00005	TWMET_00006	1490
780	TWMET_00005	TWMET_00009	8660
781	TWMET_00005	TWMET_00011	1338
782	TWMET_00005	TWMET_00015	762
783	TWMET_00005	TWMET_00018	4346
784	TWMET_00005	TWMET_00020	799
785	TWMET_00005	TWMET_00022	219438
786	TWMET_00005	TWMET_00024	525
787	TWMET_00005	TWMET_00027	510
788	TWMET_00005	TWMET_00030	778
789	TWMET_00005	TWMET_00032	122993
790	TWMET_00005	TWMET_00034	885
791	TWMET_00005	TWMET_00037	825
792	TWMET_00005	TWMET_00040	793
793	TWMET_00005	TWMET_00047	789
794	TWMET_00005	TWMET_00049	475
795	TWMET_00005	TWMET_00056	6519
796	TWMET_00005	TWMET_00058	4263
797	TWMET_00005	TWMET_00061	1638
798	TWMET_00005	TWMET_00063	40338
799	TWMET_00005	TWMET_00071	22540
800	TWMET_00005	TWMET_00076	611
801	TWMET_00005	TWMET_00078	2016
802	TWMET_00005	TWMET_00081	577
803	TWMET_00005	TWMET_00088	4278
804	TWMET_00005	TWMET_00100	215
805	TWMET_00005	TWMET_00103	1460
806	TWMET_00005	TWMET_00113	28044
807	TWMET_00005	TWMET_00118	270
808	TWMET_00005	TWMET_00120	264
809	TWMET_00005	TWMET_00125	272
810	TWMET_00005	TWMET_00131	4756
811	TWMET_00005	TWMET_00149	251
812	TWMET_00005	TWMET_00153	148
813	TWMET_00005	TWMET_00157	180
814	TWMET_00005	TWMET_00164	157
815	TWMET_00005	TWMET_00174	207
816	TWMET_00005	TWMET_00178	250
817	TWMET_00005	TWMET_00183	157
818	TWMET_00005	TWMET_00185	113337
819	TWMET_00005	TWMET_00189	163
820	TWMET_00005	TWMET_00192	354
821	TWMET_00005	TWMET_00194	371
822	TWMET_00005	TWMET_00201	294
823	TWMET_00005	TWMET_00209	554
824	TWMET_00005	TWMET_00224	20
825	TWMET_00005	TWMET_00246	24
826	TWMET_00005	TWMET_00253	175
827	TWMET_00005	TWMET_00266	1416
828	TWMET_00005	TWMET_00269	243
829	TWMET_00005	TWMET_00273	22
830	TWMET_00005	TWMET_00322	3891
831	TWMET_00005	TWMET_00383	6
832	TWMET_00005	TWMET_00450	34
833	TWMET_00005	TWMET_00508	10
834	TWMET_00005	TWMET_00534	84
835	TWMET_00005	TWMET_00550	119
836	TWMET_00005	TWMET_00564	112
837	TWMET_00005	TWMET_00585	41
838	TWMET_00005	TWMET_00772	10
839	TWMET_00005	TWMET_00799	252
840	TWMET_00005	TWMET_00805	4455
841	TWMET_00005	TWMET_00829	3
842	TWMET_00005	TWMET_00840	507
843	TWMET_00005	TWMET_00847	57
844	TWMET_00005	TWMET_00850	1302
845	TWMET_00005	TWMET_00867	56520
846	TWMET_00005	TWMET_00870	5750
847	TWMET_00005	TWMET_00897	55
848	TWMET_00005	TWMET_00910	648
849	TWMET_00005	TWMET_00931	95
850	TWMET_00005	TWMET_00940	60
851	TWMET_00005	TWMET_00991	36
852	TWMET_00005	TWMET_01000	30
853	TWMET_00005	TWMET_01030	81
854	TWMET_00005	TWMET_01141	86
855	TWMET_00005	TWMET_01153	548
856	TWMET_00005	TWMET_01184	41
857	TWMET_00005	TWMET_01208	5
858	TWMET_00006	TWMET_00001	5563
859	TWMET_00006	TWMET_00003	1378
860	TWMET_00006	TWMET_00005	1490
861	TWMET_00006	TWMET_00009	5574
862	TWMET_00006	TWMET_00015	1197
863	TWMET_00006	TWMET_00018	867
864	TWMET_00006	TWMET_00020	18195
865	TWMET_00006	TWMET_00022	2450
866	TWMET_00006	TWMET_00024	928
867	TWMET_00006	TWMET_00027	5157
868	TWMET_00006	TWMET_00030	1013
869	TWMET_00006	TWMET_00032	406
870	TWMET_00006	TWMET_00034	13944
871	TWMET_00006	TWMET_00037	19152
872	TWMET_00006	TWMET_00040	15396
873	TWMET_00006	TWMET_00044	21505
874	TWMET_00006	TWMET_00047	414
875	TWMET_00006	TWMET_00049	29352
876	TWMET_00006	TWMET_00058	2434
877	TWMET_00006	TWMET_00061	45280
878	TWMET_00006	TWMET_00063	542
879	TWMET_00006	TWMET_00065	737
880	TWMET_00006	TWMET_00071	289
881	TWMET_00006	TWMET_00076	1286
882	TWMET_00006	TWMET_00078	3438
883	TWMET_00006	TWMET_00081	10195
884	TWMET_00006	TWMET_00086	1416
885	TWMET_00006	TWMET_00088	679
886	TWMET_00006	TWMET_00093	5028
887	TWMET_00006	TWMET_00098	223
888	TWMET_00006	TWMET_00100	288724
889	TWMET_00006	TWMET_00103	280
890	TWMET_00006	TWMET_00113	179
891	TWMET_00006	TWMET_00118	317
892	TWMET_00006	TWMET_00120	214
893	TWMET_00006	TWMET_00125	337
894	TWMET_00006	TWMET_00128	379
895	TWMET_00006	TWMET_00131	223
896	TWMET_00006	TWMET_00146	2163
897	TWMET_00006	TWMET_00164	274
898	TWMET_00006	TWMET_00167	130
899	TWMET_00006	TWMET_00174	230
900	TWMET_00006	TWMET_00178	852
901	TWMET_00006	TWMET_00183	20240
902	TWMET_00006	TWMET_00185	126
903	TWMET_00006	TWMET_00189	2601
904	TWMET_00006	TWMET_00194	732
905	TWMET_00006	TWMET_00201	678
906	TWMET_00006	TWMET_00214	107
907	TWMET_00006	TWMET_00218	88
908	TWMET_00006	TWMET_00224	10
909	TWMET_00006	TWMET_00228	308
910	TWMET_00006	TWMET_00231	18
911	TWMET_00006	TWMET_00243	48
912	TWMET_00006	TWMET_00263	108
913	TWMET_00006	TWMET_00266	99
914	TWMET_00006	TWMET_00273	13
915	TWMET_00006	TWMET_00276	17
916	TWMET_00006	TWMET_00322	2148
917	TWMET_00006	TWMET_00383	12
918	TWMET_00006	TWMET_00403	160
919	TWMET_00006	TWMET_00410	145
920	TWMET_00006	TWMET_00435	456
921	TWMET_00006	TWMET_00450	364
922	TWMET_00006	TWMET_00465	6
923	TWMET_00006	TWMET_00492	44
924	TWMET_00006	TWMET_00500	876
925	TWMET_00006	TWMET_00508	7
926	TWMET_00006	TWMET_00534	136
927	TWMET_00006	TWMET_00547	7
928	TWMET_00006	TWMET_00552	464
929	TWMET_00006	TWMET_00555	320
930	TWMET_00006	TWMET_00575	63
931	TWMET_00006	TWMET_00584	116
932	TWMET_00006	TWMET_00717	858
933	TWMET_00006	TWMET_00754	133
934	TWMET_00006	TWMET_00785	32
935	TWMET_00006	TWMET_00802	116
936	TWMET_00006	TWMET_00819	196
937	TWMET_00006	TWMET_00848	2088
938	TWMET_00006	TWMET_00856	18
939	TWMET_00006	TWMET_00872	522
940	TWMET_00006	TWMET_00909	166
941	TWMET_00006	TWMET_00917	841
942	TWMET_00006	TWMET_00935	48
943	TWMET_00006	TWMET_00941	166782
944	TWMET_00006	TWMET_00997	316
945	TWMET_00006	TWMET_01004	95
946	TWMET_00006	TWMET_01025	43
947	TWMET_00006	TWMET_01043	24
948	TWMET_00006	TWMET_01141	95
949	TWMET_00006	TWMET_01153	83
950	TWMET_00006	TWMET_01173	252
951	TWMET_00006	TWMET_01184	900
952	TWMET_00008	TWMET_00001	2929
953	TWMET_00008	TWMET_00003	8358
954	TWMET_00008	TWMET_00005	288288
955	TWMET_00008	TWMET_00009	12603
956	TWMET_00008	TWMET_00011	3896
957	TWMET_00008	TWMET_00018	3294
958	TWMET_00008	TWMET_00020	817
959	TWMET_00008	TWMET_00022	17226
960	TWMET_00008	TWMET_00027	541
961	TWMET_00008	TWMET_00030	304
962	TWMET_00008	TWMET_00032	5304
963	TWMET_00008	TWMET_00034	430
964	TWMET_00008	TWMET_00037	844
965	TWMET_00008	TWMET_00040	925
966	TWMET_00008	TWMET_00044	473
967	TWMET_00008	TWMET_00047	302
968	TWMET_00008	TWMET_00049	406
969	TWMET_00008	TWMET_00056	7272
970	TWMET_00008	TWMET_00058	510
971	TWMET_00008	TWMET_00061	507
972	TWMET_00008	TWMET_00063	1658
973	TWMET_00008	TWMET_00071	1646
974	TWMET_00008	TWMET_00076	294
975	TWMET_00008	TWMET_00078	1024
976	TWMET_00008	TWMET_00081	289
977	TWMET_00008	TWMET_00088	1346
978	TWMET_00008	TWMET_00093	204
979	TWMET_00008	TWMET_00103	274
980	TWMET_00008	TWMET_00113	1056
981	TWMET_00008	TWMET_00118	149
982	TWMET_00008	TWMET_00120	163
983	TWMET_00008	TWMET_00131	156
984	TWMET_00008	TWMET_00146	180
985	TWMET_00008	TWMET_00164	116
986	TWMET_00008	TWMET_00167	534
987	TWMET_00008	TWMET_00174	566
988	TWMET_00008	TWMET_00178	165
989	TWMET_00008	TWMET_00183	670
990	TWMET_00008	TWMET_00185	115
991	TWMET_00008	TWMET_00189	142
992	TWMET_00008	TWMET_00201	128
993	TWMET_00008	TWMET_00209	98
994	TWMET_00008	TWMET_00228	11
995	TWMET_00008	TWMET_00263	45
996	TWMET_00008	TWMET_00273	11
997	TWMET_00008	TWMET_00316	210
998	TWMET_00008	TWMET_00386	179
999	TWMET_00008	TWMET_00411	161
1000	TWMET_00008	TWMET_00485	27
1001	TWMET_00008	TWMET_00497	48
1002	TWMET_00008	TWMET_00507	64
1003	TWMET_00008	TWMET_00533	71
1004	TWMET_00008	TWMET_00536	79
1005	TWMET_00008	TWMET_00585	45
1006	TWMET_00008	TWMET_00720	25
1007	TWMET_00008	TWMET_00772	8
1008	TWMET_00008	TWMET_00805	537
1009	TWMET_00008	TWMET_00829	2
1010	TWMET_00008	TWMET_00840	18
1011	TWMET_00008	TWMET_00847	55
1012	TWMET_00008	TWMET_00850	30
1013	TWMET_00008	TWMET_00867	2716
1014	TWMET_00008	TWMET_00870	626
1015	TWMET_00008	TWMET_00931	252
1016	TWMET_00008	TWMET_00991	36
1017	TWMET_00008	TWMET_01000	2720
1018	TWMET_00008	TWMET_01030	79
1019	TWMET_00008	TWMET_01141	2618
1020	TWMET_00008	TWMET_01153	308
1021	TWMET_00008	TWMET_01173	61
1022	TWMET_00008	TWMET_01184	116
1023	TWMET_00008	TWMET_01208	4
1024	TWMET_00009	TWMET_00001	36696
1025	TWMET_00009	TWMET_00003	7576
1026	TWMET_00009	TWMET_00005	8660
1027	TWMET_00009	TWMET_00008	12603
1028	TWMET_00009	TWMET_00011	4450
1029	TWMET_00009	TWMET_00013	12906
1030	TWMET_00009	TWMET_00015	46416
1031	TWMET_00009	TWMET_00018	7986
1032	TWMET_00009	TWMET_00020	2938
1033	TWMET_00009	TWMET_00022	3008
1034	TWMET_00009	TWMET_00024	6831
1035	TWMET_00009	TWMET_00027	2280
1036	TWMET_00009	TWMET_00030	674
1037	TWMET_00009	TWMET_00032	6258
1038	TWMET_00009	TWMET_00034	3598
1039	TWMET_00009	TWMET_00037	5494
1040	TWMET_00009	TWMET_00040	3732
1041	TWMET_00009	TWMET_00044	1420
1042	TWMET_00009	TWMET_00047	204984
1043	TWMET_00009	TWMET_00049	2318
1044	TWMET_00009	TWMET_00056	336
1045	TWMET_00009	TWMET_00058	1592
1046	TWMET_00009	TWMET_00061	534
1047	TWMET_00009	TWMET_00063	1392
1048	TWMET_00009	TWMET_00065	21066
1049	TWMET_00009	TWMET_00071	423
1050	TWMET_00009	TWMET_00076	3546
1051	TWMET_00009	TWMET_00078	6548
1052	TWMET_00009	TWMET_00081	6196
1053	TWMET_00009	TWMET_00086	30150
1054	TWMET_00009	TWMET_00088	23933
1055	TWMET_00009	TWMET_00093	5296
1056	TWMET_00009	TWMET_00098	7000
1057	TWMET_00009	TWMET_00100	9420
1058	TWMET_00009	TWMET_00103	7820
1059	TWMET_00009	TWMET_00113	400
1060	TWMET_00009	TWMET_00118	910
1061	TWMET_00009	TWMET_00120	387
1062	TWMET_00009	TWMET_00125	3093
1063	TWMET_00009	TWMET_00128	5244
1064	TWMET_00009	TWMET_00131	5260
1065	TWMET_00009	TWMET_00146	381
1066	TWMET_00009	TWMET_00149	200
1067	TWMET_00009	TWMET_00153	100
1068	TWMET_00009	TWMET_00157	228
1069	TWMET_00009	TWMET_00164	1070
1070	TWMET_00009	TWMET_00167	154
1071	TWMET_00009	TWMET_00174	294
1072	TWMET_00009	TWMET_00178	1108
1073	TWMET_00009	TWMET_00183	1947
1074	TWMET_00009	TWMET_00185	6215
1075	TWMET_00009	TWMET_00189	948
1076	TWMET_00009	TWMET_00192	163
1077	TWMET_00009	TWMET_00194	36096
1078	TWMET_00009	TWMET_00201	235392
1079	TWMET_00009	TWMET_00209	119988
1080	TWMET_00009	TWMET_00214	1272
1081	TWMET_00009	TWMET_00218	867
1082	TWMET_00009	TWMET_00224	276
1083	TWMET_00009	TWMET_00228	364
1084	TWMET_00009	TWMET_00231	455
1085	TWMET_00009	TWMET_00237	500
1086	TWMET_00009	TWMET_00243	1348
1087	TWMET_00009	TWMET_00246	342
1088	TWMET_00009	TWMET_00253	169
1089	TWMET_00009	TWMET_00263	336
1090	TWMET_00009	TWMET_00266	1161
1091	TWMET_00009	TWMET_00269	86
1092	TWMET_00009	TWMET_00273	26
1093	TWMET_00009	TWMET_00276	805
1094	TWMET_00009	TWMET_00322	1426
1095	TWMET_00009	TWMET_00354	453
1096	TWMET_00009	TWMET_00383	42
1097	TWMET_00009	TWMET_00392	156
1098	TWMET_00009	TWMET_00403	426
1099	TWMET_00009	TWMET_00410	222
1100	TWMET_00009	TWMET_00435	58
1101	TWMET_00009	TWMET_00450	69
1102	TWMET_00009	TWMET_00465	60
1103	TWMET_00009	TWMET_00492	2583
1104	TWMET_00009	TWMET_00500	2184
1105	TWMET_00009	TWMET_00508	28
1106	TWMET_00009	TWMET_00534	366
1107	TWMET_00009	TWMET_00547	66
1108	TWMET_00009	TWMET_00552	1254
1109	TWMET_00009	TWMET_00555	362
1110	TWMET_00009	TWMET_00575	96
1111	TWMET_00009	TWMET_00584	420
1112	TWMET_00009	TWMET_00717	280
1113	TWMET_00009	TWMET_00754	65
1114	TWMET_00009	TWMET_00785	990
1115	TWMET_00009	TWMET_00802	2175
1116	TWMET_00009	TWMET_00819	800
1117	TWMET_00009	TWMET_00836	5
1118	TWMET_00009	TWMET_00844	2380
1119	TWMET_00009	TWMET_00848	1059
1120	TWMET_00009	TWMET_00856	264
1121	TWMET_00009	TWMET_00869	46
1122	TWMET_00009	TWMET_00872	684
1123	TWMET_00009	TWMET_00909	2261
1124	TWMET_00009	TWMET_00917	108880
1125	TWMET_00009	TWMET_00935	150
1126	TWMET_00009	TWMET_00941	3534
1127	TWMET_00009	TWMET_00997	402
1128	TWMET_00009	TWMET_01004	107
1129	TWMET_00009	TWMET_01043	192
1130	TWMET_00009	TWMET_01141	1068
1131	TWMET_00009	TWMET_01153	3100
1132	TWMET_00009	TWMET_01173	618
1133	TWMET_00009	TWMET_01184	54
1134	TWMET_00009	TWMET_01208	106080
1135	TWMET_00009	TWMET_01235	1748
1136	TWMET_00010	TWMET_00002	238952
1137	TWMET_00010	TWMET_00004	12813
1138	TWMET_00010	TWMET_00006	4516
1139	TWMET_00010	TWMET_00009	5574
1140	TWMET_00010	TWMET_00012	3032
1141	TWMET_00010	TWMET_00014	740
1142	TWMET_00010	TWMET_00017	5769
1143	TWMET_00010	TWMET_00019	1958
1144	TWMET_00010	TWMET_00021	4128
1145	TWMET_00010	TWMET_00023	1429906
1146	TWMET_00010	TWMET_00026	449
1147	TWMET_00010	TWMET_00028	2810
1148	TWMET_00010	TWMET_00031	396
1149	TWMET_00010	TWMET_00033	423
1150	TWMET_00010	TWMET_00035	3708
1151	TWMET_00010	TWMET_00039	2202
1152	TWMET_00010	TWMET_00041	3504
1153	TWMET_00010	TWMET_00045	10325
1154	TWMET_00010	TWMET_00048	612
1155	TWMET_00010	TWMET_00051	4308
1156	TWMET_00010	TWMET_00057	1486
1157	TWMET_00010	TWMET_00060	119
1158	TWMET_00010	TWMET_00062	2496
1159	TWMET_00010	TWMET_00077	2379
1160	TWMET_00010	TWMET_00079	5464
1161	TWMET_00010	TWMET_00083	435
1162	TWMET_00010	TWMET_00087	2056
1163	TWMET_00010	TWMET_00090	1246
1164	TWMET_00010	TWMET_00096	408
1165	TWMET_00010	TWMET_00099	149
1166	TWMET_00010	TWMET_00101	676
1167	TWMET_00010	TWMET_00104	54063
1168	TWMET_00010	TWMET_00119	186
1169	TWMET_00010	TWMET_00121	11935
1170	TWMET_00010	TWMET_00126	770
1171	TWMET_00010	TWMET_00129	912
1172	TWMET_00010	TWMET_00144	4060
1173	TWMET_00010	TWMET_00148	694
1174	TWMET_00010	TWMET_00152	91
1175	TWMET_00010	TWMET_00156	4365
1176	TWMET_00010	TWMET_00163	562
1177	TWMET_00010	TWMET_00166	130
1178	TWMET_00010	TWMET_00168	858
1179	TWMET_00010	TWMET_00176	189960
1180	TWMET_00010	TWMET_00181	580
1181	TWMET_00010	TWMET_00184	11662
1182	TWMET_00010	TWMET_00188	1659
1183	TWMET_00010	TWMET_00191	196
1184	TWMET_00010	TWMET_00193	155
1185	TWMET_00010	TWMET_00197	496
1186	TWMET_00010	TWMET_00205	160
1187	TWMET_00010	TWMET_00211	644
1188	TWMET_00010	TWMET_00217	11997
1189	TWMET_00010	TWMET_00219	59
1190	TWMET_00010	TWMET_00225	159480
1191	TWMET_00010	TWMET_00230	448
1192	TWMET_00010	TWMET_00233	98
1193	TWMET_00010	TWMET_00245	394
1194	TWMET_00010	TWMET_00249	220
1195	TWMET_00010	TWMET_00254	17148
1196	TWMET_00010	TWMET_00264	182
1197	TWMET_00010	TWMET_00268	308
1198	TWMET_00010	TWMET_00272	184
1199	TWMET_00010	TWMET_00275	17184
1200	TWMET_00010	TWMET_00316	420
1201	TWMET_00010	TWMET_00376	405
1202	TWMET_00010	TWMET_00386	4146
1203	TWMET_00010	TWMET_00400	382
1204	TWMET_00010	TWMET_00411	211
1205	TWMET_00010	TWMET_00441	4106
1206	TWMET_00010	TWMET_00451	222
1207	TWMET_00010	TWMET_00467	2375
1208	TWMET_00010	TWMET_00485	696
1209	TWMET_00010	TWMET_00497	290
1210	TWMET_00010	TWMET_00507	328
1211	TWMET_00010	TWMET_00533	276
1212	TWMET_00010	TWMET_00536	83
1213	TWMET_00010	TWMET_00550	942
1214	TWMET_00010	TWMET_00554	679
1215	TWMET_00010	TWMET_00564	987
1216	TWMET_00010	TWMET_00577	306
1217	TWMET_00010	TWMET_00585	312
1218	TWMET_00010	TWMET_00720	213
1219	TWMET_00010	TWMET_00772	170
1220	TWMET_00010	TWMET_00799	1290
1221	TWMET_00010	TWMET_00805	1340
1222	TWMET_00010	TWMET_00829	70
1223	TWMET_00010	TWMET_00840	8
1224	TWMET_00010	TWMET_00847	2784
1225	TWMET_00010	TWMET_00850	26
1226	TWMET_00010	TWMET_00867	722
1227	TWMET_00010	TWMET_00870	14072
1228	TWMET_00010	TWMET_00897	39
1229	TWMET_00010	TWMET_00910	40
1230	TWMET_00010	TWMET_00931	1250
1231	TWMET_00010	TWMET_00940	4008
1232	TWMET_00010	TWMET_00991	3321
1233	TWMET_00010	TWMET_01000	814
1234	TWMET_00010	TWMET_01015	13
1235	TWMET_00010	TWMET_01030	663
1236	TWMET_00010	TWMET_01100	8
1237	TWMET_00010	TWMET_01151	6440
1238	TWMET_00010	TWMET_01158	3834
1239	TWMET_00010	TWMET_01175	39
1240	TWMET_00010	TWMET_01200	9
1241	TWMET_00010	TWMET_01214	1
1242	TWMET_00011	TWMET_00001	573872
1243	TWMET_00011	TWMET_00003	4386252
1244	TWMET_00011	TWMET_00005	1338
1245	TWMET_00011	TWMET_00008	3896
1246	TWMET_00011	TWMET_00010	9744
1247	TWMET_00011	TWMET_00013	618
1248	TWMET_00011	TWMET_00015	7857
1249	TWMET_00011	TWMET_00018	650
1250	TWMET_00011	TWMET_00020	585
1251	TWMET_00011	TWMET_00022	606
1252	TWMET_00011	TWMET_00024	20538
1253	TWMET_00011	TWMET_00027	380
1254	TWMET_00011	TWMET_00030	5151
1255	TWMET_00011	TWMET_00032	2238
1256	TWMET_00011	TWMET_00034	30800
1257	TWMET_00011	TWMET_00037	876
1258	TWMET_00011	TWMET_00040	625
1259	TWMET_00011	TWMET_00044	590
1260	TWMET_00011	TWMET_00047	613
1261	TWMET_00011	TWMET_00049	1278
1262	TWMET_00011	TWMET_00056	3390
1263	TWMET_00011	TWMET_00061	429
1264	TWMET_00011	TWMET_00063	275
1265	TWMET_00011	TWMET_00065	279
1266	TWMET_00011	TWMET_00076	333
1267	TWMET_00011	TWMET_00078	313
1268	TWMET_00011	TWMET_00081	1076
1269	TWMET_00011	TWMET_00086	4156
1270	TWMET_00011	TWMET_00088	1686
1271	TWMET_00011	TWMET_00093	4348
1272	TWMET_00011	TWMET_00098	2421
1273	TWMET_00011	TWMET_00100	208
1274	TWMET_00011	TWMET_00103	127
1275	TWMET_00011	TWMET_00113	270
1276	TWMET_00011	TWMET_00118	248
1277	TWMET_00011	TWMET_00125	35061
1278	TWMET_00011	TWMET_00128	16353
1279	TWMET_00011	TWMET_00131	212
1280	TWMET_00011	TWMET_00146	203
1281	TWMET_00011	TWMET_00164	95
1282	TWMET_00011	TWMET_00167	14250
1283	TWMET_00011	TWMET_00174	13122
1284	TWMET_00011	TWMET_00178	4810
1285	TWMET_00011	TWMET_00183	119
1286	TWMET_00011	TWMET_00185	123
1287	TWMET_00011	TWMET_00194	195
1288	TWMET_00011	TWMET_00201	1515
1289	TWMET_00011	TWMET_00209	915
1290	TWMET_00011	TWMET_00214	15804
1291	TWMET_00011	TWMET_00218	214
1292	TWMET_00011	TWMET_00228	9
1293	TWMET_00011	TWMET_00231	220
1294	TWMET_00011	TWMET_00237	150
1295	TWMET_00011	TWMET_00243	444
1296	TWMET_00011	TWMET_00246	27
1297	TWMET_00011	TWMET_00263	94
1298	TWMET_00011	TWMET_00266	72
1299	TWMET_00011	TWMET_00273	228
1300	TWMET_00011	TWMET_00276	32
1301	TWMET_00011	TWMET_00354	98
1302	TWMET_00011	TWMET_00392	34
1303	TWMET_00011	TWMET_00403	142
1304	TWMET_00011	TWMET_00435	128
1305	TWMET_00011	TWMET_00450	26
1306	TWMET_00011	TWMET_00465	6
1307	TWMET_00011	TWMET_00478	156
1308	TWMET_00011	TWMET_00492	565
1309	TWMET_00011	TWMET_00500	6504
1310	TWMET_00011	TWMET_00508	352
1311	TWMET_00011	TWMET_00534	11453
1312	TWMET_00011	TWMET_00555	63
1313	TWMET_00011	TWMET_00720	25
1314	TWMET_00011	TWMET_00785	1647
1315	TWMET_00011	TWMET_00840	8
1316	TWMET_00011	TWMET_00847	588
1317	TWMET_00011	TWMET_00850	678
1318	TWMET_00011	TWMET_00867	1356
1319	TWMET_00011	TWMET_00870	38822
1320	TWMET_00011	TWMET_00897	41
1321	TWMET_00011	TWMET_00910	231
1322	TWMET_00011	TWMET_00931	70
1323	TWMET_00011	TWMET_00940	282
1324	TWMET_00011	TWMET_01000	7
1325	TWMET_00011	TWMET_01030	17360
1326	TWMET_00011	TWMET_01141	25
1327	TWMET_00011	TWMET_01153	4305
1328	TWMET_00011	TWMET_01208	204
1329	TWMET_00011	TWMET_01235	336
1330	TWMET_00012	TWMET_00002	1642
1331	TWMET_00012	TWMET_00004	723
1332	TWMET_00012	TWMET_00006	106620
1333	TWMET_00012	TWMET_00009	1360
